Employee_ID,Hire_Date,Age,Gender,Marital_Status,Region,Education_Level,Department,Employment_Type,Shift,Tenure_Years,Monthly_Salary_PHP,Performance_Score,Performance_Rating,Training_Hours_YTD,Absences_YTD,Overtime_Hours_Monthly,Distance_Office_KM,Job_Satisfaction_Score,Work_Life_Balance_Score,Num_Promotions,Prev_Companies,Attrition
EMP05970,2009-06-02,41,Male,Separated,NCR,Bachelor,Sales,Contractual,Afternoon,5.6,32000,2.7,Meets Expectations,21,10,8,6,4,7.8,1,0,1
EMP01945,2013-07-26,37,Female,Married,Region VII,Bachelor,Operations,Regular,Night,13.4,41500,3.5,Exceeds Expectations,46,150,21,274,5.9,3.8,3,1,0
EMP04814,2009-11-15,57,Male,Separated,Region XI,Vocational,IT,Regular,Night,30,66500,3.2,Meets Expectations,31,10,23,478,5,6.3,6,3,0
EMP03576,2012-07-13,36,Male,Single,NCR,Bachelor,IT,Contractual,Afternoon,6.7,51500,3.9,Exceeds Expectations,40,8,15,14,4.3,4,1,1,1
EMP02136,2012-04-10,57,Male,Married,Region IV-A,Vocational,Operations,Regular,Morning,21.4,36000,,Exceeds Expectations,35,6,28,43,8.3,4.7,6,0,0
EMP01020,2021-07-02,54,Female,Single,Region XI,Bachelor,Sales,Contractual,Morning,10.2,33000,4,Exceeds Expectations,39,14,24,500,4.2,6.4,2,3,1
EMP05464,2011-05-10,45,Female,Single,NCR,High School,Operations,Contractual,Afternoon,7.6,29500,4.2,Exceeds Expectations,40,12,18,5,1,4.4,2,1,1
EMP02216,2013-04-07,47,Female,Single,NCR,Bachelor,Operations,Contractual,Morning,8.1,,4.6,Outstanding,57,9,20,7,6.4,3.5,2,0,0
EMP05389,2018-06-06,33,Female,Single,Region IV-A,Bachelor,Operations,Regular,Graveyard,7.5,42500,3.7,Exceeds Expectations,54,12,31,32,3.6,4.4,1,1,1
EMP01219,2018-02-15,58,Male,Single,NCR,Bachelor,IT,Regular,Night,30,67000,3.9,Exceeds Expectations,43,7,15,14,6.8,5,7,1,0
EMP04759,2021-08-11,49,Male,Single,Region III,Vocational,Sales,Regular,Afternoon,15.3,32500,3.2,Meets Expectations,22,15,14,50,3.5,,3,1,1
EMP01439,2016-04-12,35,Male,Single,NCR,Bachelor,IT,Contractual,Morning,8.4,54000,4.8,Outstanding,49,6,17,10,6.4,5.2,3,5,0
EMP03094,2016-01-03,58,Male,Married,Region VII,Master,Finance,Regular,Morning,30,,3.2,Meets Expectations,37,10,33,101,1.8,3.6,6,5,0
EMP04654,2017-08-05,40,Female,Married,Region IV-A,Bachelor,Operations,Contractual,Night,6.4,32500,4.9,Outstanding,67,6,38,39,4.9,6.8,3,1,0
EMP04334,2023-03-12,29,Female,Single,NCR,Master,Operations,Regular,Afternoon,7.8,50000,4.2,Exceeds Expectations,37,12,31,6,3.2,,2,0,0
EMP04480,2020-01-20,58,Female,Separated,NCR,Master,Sales,Regular,Night,19.7,55000,4,Exceeds Expectations,55,7,20,8,5.8,5.9,5,0,0
EMP02085,2018-05-12,52,Male,Single,Region VII,Bachelor,Customer Service,Contractual,Afternoon,14.2,39000,1,Needs Improvement,18,14,25,196,1,6.3,1,0,1
EMP05675,2019-12-28,40,Male,Married,NCR,Vocational,Sales,Regular,Morning,10.2,29000,3.3,Meets Expectations,,12,0,13,4.1,8.4,2,0,0
EMP03099,2010-10-16,37,Male,Married,Region XI,Bachelor,Marketing,Regular,Night,13.9,48500,3.9,Exceeds Expectations,,8,14,455,2.3,5.9,3,1,0
EMP03803,2015-10-19,41,Female,Single,NCR,Bachelor,Customer Service,Regular,Afternoon,18.1,43000,5,Outstanding,55,6,18,8,7,,6,0,0
EMP01803,2018-04-24,41,Male,Single,Region IV-A,High School,HR,Regular,Morning,16,33000,,Needs Improvement,28,30,10,52,1.1,4.3,1,0,1
EMP04040,2008-04-07,35,Female,Single,Region I,Master,Finance,Contractual,Graveyard,8,57000,4.3,Exceeds Expectations,50,9,18,122,4.1,4.9,2,1,0
EMP03406,2016-03-16,47,Male,Widowed,CAR,High School,HR,Contractual,Morning,10.7,26500,3.7,Exceeds Expectations,18,9,22,290,6.3,3,2,4,1
EMP04774,2009-08-04,31,Male,Single,NCR,Master,Marketing,Regular,Afternoon,9.1,58500,3.4,Meets Expectations,51,10,13,11,4.9,4.7,2,0,0
EMP03575,2012-10-18,32,Male,Single,Region IV-A,Bachelor,Operations,Regular,Morning,8.2,1500,4.6,Outstanding,63,7,22,31,5.9,,2,0,0
EMP01583,2015-07-08,45,Female,Married,NCR,Bachelor,Finance,Regular,Afternoon,25.7,58500,2.9,Meets Expectations,49,12,18,5,7.1,5.5,5,0,1
EMP01204,2019-11-01,58,Female,Married,NCR,Bachelor,Customer Service,Regular,Morning,28.6,45000,3.9,Exceeds Expectations,57,13,23,8,4,2.6,7,2,0
EMP05096,2012-10-24,48,Female,Single,NCR,Bachelor,Finance,Regular,Night,26.3,60500,4.4,Exceeds Expectations,44,7,7,5,4,3.7,7,0,0
EMP05033,2012-10-27,55,Male,Single,Region III,Master,Operations,Project-based,Morning,10.3,52000,2.9,Meets Expectations,49,11,29,66,5.1,3,2,0,1
EMP03595,2010-03-31,50,Male,Single,Region VII,High School,Operations,Contractual,Afternoon,10.3,31500,4.9,Outstanding,52,14,0,287,5.8,5.9,3,0,0
EMP05040,2016-11-20,35,Male,Single,Region IV-A,Vocational,HR,Regular,Graveyard,11,41500,4.1,Exceeds Expectations,33,8,14,51,4.9,3.2,3,2,0
EMP04454,2014-09-02,38,Female,Separated,NCR,Vocational,Sales,Regular,Graveyard,9.2,33000,3.2,Meets Expectations,26,15,8,10,5.1,2.2,2,1,1
EMP03073,2012-02-02,47,Female,Married,Region III,Vocational,Operations,Contractual,Morning,7.9,21500,2.7,Meets Expectations,49,10,32,45,4.8,,1,3,1
EMP02057,2018-07-17,42,Female,Single,NCR,Bachelor,Marketing,Regular,Graveyard,17.9,58000,3.8,Exceeds Expectations,,11,20,7,5.1,3.1,4,0,1
EMP04629,2017-08-20,57,Male,Separated,CAR,Master,Marketing,Project-based,Afternoon,12.7,56000,4.2,Exceeds Expectations,49,10,24,148,5.9,5.6,4,2,1
EMP03727,2021-05-12,40,Male,Married,NCR,Master,Operations,Regular,Afternoon,12.6,45500,4.1,Exceeds Expectations,29,9,15,6,4.7,4.8,3,2,0
EMP03611,2014-06-11,36,Male,Single,Region VII,Bachelor,Customer Service,Regular,Afternoon,12.9,35000,3.3,Meets Expectations,50,9,13,218,3.8,7.9,3,1,1
EMP04397,2020-05-18,52,Female,Separated,Region IV-A,Bachelor,Customer Service,Regular,Afternoon,26.7,53000,4.1,Exceeds Expectations,32,99,27,,6.6,4.3,7,1,0
EMP01518,2013-09-17,41,Female,Widowed,Region IV-A,Bachelor,Marketing,Regular,Graveyard,15.9,52000,5,Outstanding,60,9,0,29,7.3,2.7,5,0,0
EMP04567,2015-11-13,38,Female,Married,Region XI,Vocational,HR,Contractual,Graveyard,6.8,34000,3.6,Exceeds Expectations,49,10,9,261,6.2,5,1,6,1
EMP02363,2023-01-29,51,Male,Single,Region VII,Master,IT,Contractual,Afternoon,14,71000,4.4,Exceeds Expectations,49,9,8,336,8,5.7,4,2,1
EMP02873,2023-10-06,54,Female,Married,Region IV-A,Bachelor,Finance,Regular,Afternoon,30,64500,2.5,Meets Expectations,33,16,17,54,3.5,5.3,5,1,1
EMP01669,2020-03-03,42,Male,Single,Region III,Bachelor,Operations,Contractual,Night,7.7,34000,4.3,Exceeds Expectations,47,9,24,47,5.7,4.7,2,3,0
EMP05383,2016-04-14,24,Female,Separated,Region I,Bachelor,HR,Project-based,Afternoon,2.5,33500,4.1,Exceeds Expectations,,9,21,145,5.9,1,0,6,1
EMP03270,2010-10-14,58,Male,Married,NCR,Vocational,Finance,Regular,Morning,30,63500,3.6,Exceeds Expectations,45,18,27,13,3.3,3.2,7,0,0
EMP05937,2014-02-04,56,Female,Widowed,CAR,Master,Customer Service,Contractual,Night,13.8,50000,,Exceeds Expectations,31,13,31,307,6.3,2.9,4,0,0
EMP04879,2019-03-16,40,Male,Single,Region III,Bachelor,HR,Regular,Night,16.2,42000,1,Needs Improvement,13,17,32,35,1.4,5.2,2,2,1
EMP04863,2008-08-28,58,Female,Single,NCR,Bachelor,Sales,Regular,Night,19.2,34000,3.6,Exceeds Expectations,38,12,19,,5.1,4.9,5,1,0
EMP02259,2022-04-22,37,Female,Single,Region IV-A,Master,Operations,Regular,Afternoon,11.9,50000,4.1,Exceeds Expectations,39,9,18,34,4.6,6.6,3,0,0
EMP03388,2015-11-30,47,Female,Single,Region IV-A,Bachelor,HR,Regular,Morning,21.5,44000,4.9,Outstanding,49,10,23,60,3.9,5.6,7,0,0
EMP05429,2018-01-26,48,Female,Married,NCR,Bachelor,Operations,Regular,Night,18.9,42500,3.1,Meets Expectations,46,11,22,6,5.3,5.4,4,4,0
EMP04389,2015-09-11,55,Female,Single,NCR,Bachelor,Operations,Contractual,Afternoon,11.3,34000,2.8,Meets Expectations,44,14,30,9,1.7,5.8,2,2,0
EMP04439,2022-05-02,36,Female,Married,Region III,Master,Customer Service,Regular,Morning,13.5,53000,3.6,Exceeds Expectations,50,9,22,32,5.3,3.8,3,1,0
EMP04743,2013-07-22,35,Female,Single,Region IV-A,Bachelor,Marketing,Contractual,Afternoon,5.6,43000,1,Needs Improvement,10,14,1,41,2.7,7.9,0,1,1
EMP01760,2021-08-03,43,Male,Single,NCR,Bachelor,Marketing,Regular,Night,16.8,53000,2.6,Meets Expectations,31,11,18,4,1.7,3.4,2,0,0
EMP02056,2010-01-17,58,Female,Widowed,NCR,Bachelor,Sales,Contractual,Night,10.7,39000,3.7,Exceeds Expectations,38,13,16,9,2,8,3,0,1
EMP04682,2008-01-09,31,Female,Single,Region III,Master,Operations,Contractual,Graveyard,3.5,34000,5,Outstanding,54,15,24,24,5.6,3.1,1,3,1
EMP04001,2011-10-18,40,Female,Married,Region VII,PhD,IT,Contractual,Afternoon,10.4,72000,3.2,Meets Expectations,33,10,15,168,3.4,5.2,2,0,0
EMP05435,2008-12-15,37,Male,Married,NCR,Master,Operations,Regular,Morning,10.5,50000,2.6,Meets Expectations,31,15,32,9,4.5,4.9,1,0,0
EMP05302,2009-08-26,47,Female,Single,NCR,Bachelor,Customer Service,Contractual,Night,10.1,35500,3.2,Meets Expectations,33,11,6,5,5.1,8.1,2,4,0
EMP03415,2014-06-22,34,Female,Widowed,Region VII,Vocational,Finance,Regular,Graveyard,13.4,,3.3,Meets Expectations,28,11,26,165,3.3,3.7,3,1,1
EMP01215,2022-07-29,42,Male,Married,NCR,Master,IT,Regular,Graveyard,19.9,69000,3.2,Meets Expectations,26,9,33,11,5.3,1,4,1,0
EMP04378,2010-03-10,55,Male,Single,Region I,Master,Operations,Regular,Night,23.8,59000,1,Needs Improvement,28,15,31,190,1.9,3.9,1,1,0
EMP03641,2019-10-05,36,Female,Married,Region III,Bachelor,Sales,Regular,Afternoon,8.6,36500,2.8,Meets Expectations,34,12,33,58,2.5,6.4,1,1,1
EMP01694,2017-10-10,46,Female,Married,Region IV-A,Vocational,Operations,Regular,Graveyard,16.6,41500,3.7,Exceeds Expectations,58,9,13,35,,4,5,0,0
EMP05140,2015-02-25,58,Female,Single,Region IV-A,Bachelor,HR,Project-based,Night,13.1,37000,3.7,Exceeds Expectations,42,10,12,44,3.9,4.1,3,0,1
EMP04671,2009-02-28,52,Female,Single,NCR,Vocational,Operations,Regular,Afternoon,18.8,39500,3.7,Exceeds Expectations,,9,17,10,5.3,3.2,5,1,1
EMP03147,2016-02-24,50,Female,Widowed,Region I,High School,Finance,Contractual,Morning,14.3,54000,2.9,Meets Expectations,46,11,6,240,1,5.5,3,2,1
EMP03938,2008-05-05,53,Female,Separated,NCR,High School,HR,Regular,Night,26.2,37500,3.4,Meets Expectations,30,10,19,6,5.9,6.2,5,1,0
EMP03573,2013-10-01,38,Male,Married,NCR,Vocational,Sales,Regular,Afternoon,10.1,31500,3.1,Meets Expectations,22,9,23,5,6,6.2,2,1,0
EMP05632,2014-09-11,52,Female,Married,Region IV-A,Master,Sales,Regular,Graveyard,16.5,56500,3.3,Meets Expectations,36,-5,8,19,4.3,2.7,3,1,0
EMP04387,2010-07-31,37,Female,Separated,Region IV-A,Bachelor,Operations,Regular,Morning,12.9,39500,1,Needs Improvement,25,13,26,61,1.2,5.1,1,0,1
EMP02322,2017-11-20,29,Female,Single,Region III,Bachelor,Operations,Project-based,Afternoon,3.3,24500,5,Outstanding,49,12,25,32,3.1,4.5,1,1,1
EMP01197,2010-10-27,54,Female,Married,NCR,Bachelor,IT,Contractual,Afternoon,13.8,55500,,Exceeds Expectations,42,14,29,8,2.5,4.5,5,0,0
EMP02076,2015-01-20,57,Male,Single,Region III,Bachelor,Sales,Regular,Morning,19.1,39500,2.6,Meets Expectations,51,12,9,56,,6,3,0,0
EMP02579,2010-04-28,0,Male,Married,Region VII,Bachelor,HR,Regular,Night,22.1,47500,2.5,Meets Expectations,21,14,20,101,3.5,5.1,3,0,1
EMP05606,2023-11-29,39,Female,Single,Region XI,Master,Customer Service,Regular,Afternoon,14.5,54000,4.5,Exceeds Expectations,63,7,23,,7.9,4,4,1,0
EMP01880,2014-01-28,41,Female,Married,Region IV-A,Master,Operations,Regular,Morning,12.2,47500,,Outstanding,55,6,28,61,2.9,3.9,4,2,0
EMP04210,2020-07-19,33,Male,Widowed,Region VI,Master,IT,Contractual,Night,5.7,59000,3.3,Meets Expectations,18,10,23,150,1,,1,2,1
EMP03922,2014-01-08,33,Female,Married,Region IV-A,Vocational,IT,Project-based,Graveyard,8.8,46000,2.8,Meets Expectations,45,10,9,54,4.9,3.5,2,1,1
EMP05244,2008-01-15,55,Female,Single,Region IV-A,Bachelor,Finance,Contractual,Morning,19,59000,3.9,Exceeds Expectations,33,11,14,62,7.1,5.9,5,4,0
EMP03760,2017-04-26,51,Male,Married,Region III,Bachelor,Operations,Regular,Night,20.2,42000,3.4,Meets Expectations,9,8,42,32,3.2,7.2,4,0,0
EMP01888,2020-01-07,43,Female,Separated,NCR,Bachelor,Operations,Regular,Morning,14,37000,3.5,Exceeds Expectations,48,8,20,8,4.7,2.8,3,0,0
EMP03477,2022-02-10,52,Female,Single,Region III,Vocational,Operations,Regular,Morning,19.2,43500,3.8,Exceeds Expectations,44,8,36,27,3.9,4,5,1,1
EMP01069,2013-03-22,42,Female,Married,Region XI,Bachelor,Operations,Regular,Afternoon,13.5,36500,4.4,Exceeds Expectations,,9,24,500,7,1.5,4,1,1
EMP04997,2016-10-24,41,Male,Married,NCR,Master,Sales,Regular,Afternoon,10.8,50000,,Outstanding,,6,16,9,7.3,4.8,3,1,0
EMP04124,2013-05-23,50,Female,Married,NCR,Bachelor,Finance,Contractual,Morning,15.6,54500,3.5,Exceeds Expectations,37,8,14,10,6.5,6.1,3,2,1
EMP01569,2017-11-28,38,Female,Married,Region III,Master,Customer Service,Regular,Afternoon,14.4,50000,4.1,Exceeds Expectations,56,9,13,49,4.7,5.7,4,2,0
EMP04017,2022-02-22,31,Female,Married,Region III,Master,Marketing,Regular,Night,12.6,61000,2.6,Meets Expectations,35,12,0,75,1,7.5,2,8,1
EMP01097,2020-06-28,54,Female,Married,Region III,Bachelor,Finance,Regular,Afternoon,30,70000,3.8,Exceeds Expectations,33,10,14,46,5.1,5.4,7,4,0
EMP03136,2008-12-12,50,Female,Single,Region I,Bachelor,Customer Service,Project-based,Afternoon,10.5,39500,3.9,Exceeds Expectations,53,12,14,192,6.1,5.4,2,3,1
EMP04966,2019-01-13,58,Female,Separated,Region IV-A,Bachelor,Marketing,Regular,Afternoon,28.8,60500,5,Outstanding,43,15,18,43,,4.7,8,2,0
EMP01140,2017-06-20,47,Female,Married,Region XI,Bachelor,Compliance,Contractual,Afternoon,10.6,47000,4.4,Exceeds Expectations,47,9,22,380,6.1,3.2,3,1,1
EMP02392,2019-01-18,44,Male,Single,Region XI,Vocational,Operations,Regular,Morning,15.7,28000,3.5,Meets Expectations,21,8,36,261,3.3,,4,1,0
EMP04136,2009-03-15,46,Male,Widowed,NCR,PhD,IT,Contractual,Afternoon,11.1,82000,1,Needs Improvement,18,14,13,13,2.8,3.7,0,0,1
EMP05201,2015-04-04,35,Female,Single,Region IV-A,Bachelor,Customer Service,Regular,Night,13.8,36500,5,Outstanding,64,7,34,30,6.1,4.5,4,0,0
EMP02375,2020-08-04,48,Male,Single,NCR,Master,Operations,Regular,Night,16.4,48000,3.6,Exceeds Expectations,,8,12,13,3.8,6.4,4,1,0
EMP02589,2020-06-22,58,Male,Married,CAR,Master,Sales,Regular,Night,19.3,49000,4.6,Outstanding,53,8,13,328,3.6,8.2,6,2,0
EMP02339,2011-09-09,33,Female,Separated,Region IV-A,Master,Operations,Regular,Morning,7.6,47000,2.7,Meets Expectations,29,10,34,63,6.1,1.8,1,1,1
EMP05419,2016-11-08,58,Female,Married,NCR,Master,Sales,Regular,Graveyard,20.4,46500,1,Needs Improvement,22,18,19,14,2,1.4,1,5,1
EMP05241,2014-08-09,54,Male,Single,Region IV-A,Master,IT,Contractual,Afternoon,13.6,70000,1,Needs Improvement,21,15,5,19,1.9,6.3,0,2,1
EMP04013,2009-02-01,28,Female,Married,Region IV-A,Bachelor,Sales,Contractual,Morning,2.2,30000,4,Exceeds Expectations,35,12,16,57,5.1,7.2,1,0,1
EMP01464,2008-07-22,29,Male,Married,Region III,Master,HR,Regular,Morning,6.7,40500,4.1,Exceeds Expectations,14,9,16,60,4.5,,2,0,1
EMP03362,2009-02-18,55,Female,Married,NCR,Bachelor,Sales,Regular,Night,18.1,39500,3.5,Meets Expectations,47,14,14,9,3.1,7,5,1,0
EMP02413,2014-04-10,29,Female,Single,Region VI,High School,Sales,Contractual,Night,2.7,22500,3.3,Meets Expectations,,10,9,175,4.4,5.1,0,2,1
EMP03025,2008-01-13,33,Female,Single,NCR,Bachelor,Sales,Contractual,Morning,3.7,,4.1,Exceeds Expectations,50,9,12,8,5.6,4.6,1,1,1
EMP01595,2021-09-16,54,Male,Married,CAR,Master,Customer Service,Regular,Morning,24.5,59500,2.5,Meets Expectations,45,11,20,240,1,4,4,4,1
EMP04363,2010-05-06,50,Male,Married,Region I,Bachelor,IT,Regular,Morning,26.9,67000,2.6,Meets Expectations,28,11,15,243,4.2,9.4,4,0,0
EMP01626,2019-11-30,46,Female,Married,NCR,Bachelor,Sales,Regular,Morning,16,36000,4.9,Outstanding,60,6,7,11,4.8,5.5,5,3,0
EMP01451,2023-04-19,36,Male,Married,Region VII,Bachelor,Marketing,Regular,Graveyard,17.4,56000,3.3,Meets Expectations,50,14,20,322,3.9,4.2,3,0,0
EMP02535,2012-10-27,54,Male,Separated,Region III,Bachelor,Sales,Regular,Morning,17.5,39000,3.2,Meets Expectations,32,13,29,40,5.9,3,4,3,0
EMP03465,2020-08-16,31,Male,Married,Region IV-A,Bachelor,IT,Regular,Graveyard,15.5,56500,2.6,Meets Expectations,17,11,21,25,2.6,1.6,2,0,1
EMP02095,2009-02-26,48,Male,Separated,Region III,Bachelor,Operations,Contractual,Graveyard,8.3,36000,1.4,Needs Improvement,24,13,29,60,5,3.9,1,5,1
EMP02341,2018-10-22,50,Male,Separated,Region III,Bachelor,Sales,Regular,Morning,15.9,41000,3.4,Meets Expectations,46,8,8,39,4.9,7.9,3,4,0
EMP03005,2010-09-25,55,Male,Separated,Region IV-A,Bachelor,Sales,Project-based,Night,7.4,28000,4.4,Exceeds Expectations,53,6,13,19,5,3.3,2,2,1
EMP01997,2021-03-24,47,Female,Married,Region I,Master,Customer Service,Regular,Night,21.9,56500,1.2,Needs Improvement,,15,27,187,2.1,3.4,1,0,1
EMP05826,2009-01-27,36,Female,Widowed,NCR,Vocational,Operations,Contractual,Afternoon,5.3,18500,5,Outstanding,54,8,12,12,4.8,5.3,1,0,1
EMP03528,2019-12-16,29,Female,Married,Region IV-A,High School,Compliance,Project-based,Night,2.9,39500,3.6,Exceeds Expectations,47,8,19,58,3.1,7.1,0,0,1
EMP02942,2013-08-10,58,Female,Widowed,NCR,Vocational,Sales,Regular,Night,19.9,33500,5,Outstanding,63,6,7,6,3.5,5.5,6,0,0
EMP04675,2023-09-08,58,Male,Married,Region VI,PhD,HR,Regular,Afternoon,27.6,82000,2.6,Meets Expectations,22,10,0,384,4.3,6.4,5,0,0
EMP04977,2016-05-09,38,Male,Single,NCR,Bachelor,Sales,Contractual,Afternoon,5.4,24500,2.6,Meets Expectations,50,10,15,12,2.4,8.8,1,3,1
EMP01151,2023-04-04,46,Male,Single,Region IV-A,Master,Customer Service,Contractual,Morning,9.6,39500,3.9,Exceeds Expectations,62,8,16,22,5.6,6.2,2,0,0
EMP02452,2013-03-23,31,Female,Widowed,NCR,Bachelor,IT,Regular,Night,9,50000,3.7,Exceeds Expectations,73,11,13,8,5.2,5.2,2,8,1
EMP05431,2011-10-01,42,Female,Single,NCR,PhD,IT,Project-based,Night,7.9,76500,4.2,Exceeds Expectations,51,150,10,11,4.8,6.1,2,1,0
EMP05420,2008-10-11,32,Female,Single,NCR,Vocational,Operations,Contractual,Morning,5,22000,2.7,Meets Expectations,19,11,19,13,2.4,4.9,0,1,1
EMP05306,2015-02-23,41,Male,Single,Region IV-A,Bachelor,Operations,Regular,Morning,12.1,41500,5,Outstanding,53,7,30,19,,5,4,1,0
EMP01089,2019-12-24,37,Female,Separated,Region IV-A,Master,Customer Service,Regular,Afternoon,13,49500,5,Outstanding,57,12,31,,6.1,3.4,4,1,0
EMP01458,2021-12-02,43,Male,Married,CAR,Bachelor,Finance,Regular,Afternoon,23.9,57000,3.7,Exceeds Expectations,51,9,18,306,4.7,5.9,6,1,0
EMP04542,2013-07-20,39,Female,Single,NCR,Master,Marketing,Project-based,Night,5.9,51500,1.4,Needs Improvement,22,13,24,7,3,2.6,0,0,1
EMP05548,2009-02-18,58,Male,Married,Region IV-A,Bachelor,IT,Regular,Night,30,74000,1,Needs Improvement,14,17,15,20,3.5,7.5,2,6,0
EMP04840,2021-08-27,58,Male,Separated,NCR,Bachelor,IT,Regular,Afternoon,30,69000,3.8,Exceeds Expectations,38,8,16,9,6.9,5.8,7,0,0
EMP04931,2008-03-06,50,Male,Married,NCR,Bachelor,Customer Service,Regular,Morning,30,46000,5,Outstanding,41,5,29,9,4.5,5.1,8,3,0
EMP03037,2009-07-08,58,Male,Single,Region III,Bachelor,Operations,Regular,Afternoon,22.8,46500,4.2,Exceeds Expectations,59,7,24,69,7.3,,6,0,0
EMP01684,2014-09-12,55,Male,Single,NCR,Bachelor,IT,Contractual,Afternoon,15,55500,4.1,Exceeds Expectations,52,11,24,11,7,7.5,4,0,0
EMP05864,2014-05-04,39,Female,Single,NCR,Bachelor,Sales,Project-based,Night,5.2,33500,3.3,Meets Expectations,33,10,6,7,4,5.9,1,0,1
EMP01832,2015-04-16,58,Female,Married,Region IV-A,Vocational,Finance,Regular,Afternoon,30,9999999,3.6,Exceeds Expectations,53,8,22,48,3.3,4.3,8,0,0
EMP01240,2009-08-03,45,Male,Single,Region III,Bachelor,Operations,Regular,Morning,14.9,31000,4.2,Exceeds Expectations,38,16,18,25,3.5,5.2,4,1,1
EMP05706,2014-08-05,58,Male,Married,CAR,Bachelor,Sales,Regular,Afternoon,20.1,43500,2.8,Meets Expectations,25,12,5,430,2.9,6.2,4,2,1
EMP02000,2017-07-14,54,Male,Widowed,Region VII,Bachelor,Finance,Project-based,Afternoon,14.3,50000,4.3,Exceeds Expectations,49,12,17,332,4,4.1,4,1,1
EMP03421,2014-04-10,58,Male,Married,NCR,PhD,Operations,Project-based,Morning,9.3,59000,2.5,Meets Expectations,25,10,15,10,4.3,5.4,1,2,1
EMP02993,2008-06-04,29,Male,Married,Region XI,Master,IT,Regular,Afternoon,7.6,59000,5,Outstanding,37,6,26,371,4.9,4.1,2,1,0
EMP01193,2009-12-02,38,Female,Married,NCR,High School,Customer Service,Regular,Night,13.2,23500,3,Meets Expectations,25,10,20,9,4.3,2.6,2,3,1
EMP04794,2012-11-02,34,Female,Married,Region IV-A,Master,Marketing,Project-based,Night,4.2,55000,,Meets Expectations,30,13,17,38,4.1,5,1,1,1
EMP05204,2011-04-25,42,Female,Single,Region III,Master,Compliance,Regular,Night,16.3,56500,,Meets Expectations,49,14,39,35,3.6,4.2,3,3,1
EMP04525,2019-02-09,58,Female,Married,NCR,Bachelor,Operations,Regular,Morning,24.2,38500,3.7,Exceeds Expectations,33,9,33,6,4.1,5.9,6,2,0
EMP05254,2012-12-14,25,Male,Single,NCR,Master,Finance,Regular,Graveyard,5.1,53000,4.5,Exceeds Expectations,50,7,14,13,5.5,3.7,1,3,0
EMP05448,2016-09-14,24,Female,Single,Region I,Bachelor,Marketing,Regular,Morning,3.1,38000,2.8,Meets Expectations,31,30,14,192,3.9,6.2,0,3,1
EMP05811,2021-03-23,45,Male,Married,Region III,Bachelor,Operations,Regular,Morning,17.5,42000,5,Outstanding,66,8,3,45,7,4.6,5,0,0
EMP03592,2022-04-23,43,Female,Single,NCR,Bachelor,Marketing,Contractual,Graveyard,8.7,46500,3.9,Exceeds Expectations,43,10,16,6,5.4,1,2,1,1
EMP02973,2016-05-29,42,Male,Single,Region IV-A,Bachelor,Sales,Contractual,Graveyard,5.6,26000,3.9,Exceeds Expectations,45,9,15,36,3.2,3.5,1,2,1
EMP04271,2013-06-08,48,Male,Single,NCR,Vocational,Sales,Regular,Afternoon,15.6,34000,5,Outstanding,55,6,21,9,8.1,3.5,5,0,0
EMP04517,2008-09-24,43,Female,Separated,NCR,Bachelor,Operations,Contractual,Night,7.1,32000,3,Meets Expectations,32,9,39,7,5.4,6.5,2,0,1
EMP05216,2021-02-21,36,Male,Married,NCR,Vocational,Customer Service,Regular,Night,13.6,29500,3.4,Meets Expectations,50,9,14,12,4.7,6.5,3,0,0
EMP03911,2013-09-19,41,Female,Married,Region VII,Bachelor,Operations,Regular,Afternoon,15.2,31000,3.1,Meets Expectations,42,10,33,287,2.8,4.9,3,4,0
EMP03700,2023-05-22,32,Male,Single,Region IV-A,Vocational,Marketing,Contractual,Graveyard,4.9,36000,5,Outstanding,59,12,11,32,6.4,4.8,1,1,1
EMP04012,2022-12-27,58,Female,Separated,Region IV-A,Bachelor,Sales,Project-based,Afternoon,8.5,33000,,Meets Expectations,56,11,14,21,1.9,5.9,3,1,1
EMP02729,2016-11-16,43,Female,Widowed,Region IV-A,Vocational,Marketing,Contractual,Night,8.9,39000,4.2,Exceeds Expectations,41,11,15,41,4.5,2.4,2,2,1
EMP03672,2012-02-22,36,Female,Married,Region XI,Vocational,Sales,Contractual,Night,4.5,24000,1.4,Needs Improvement,39,16,18,394,1,5.1,0,1,1
EMP05581,2020-10-31,49,Male,Separated,Region VI,Bachelor,Customer Service,Contractual,Afternoon,11.8,37500,3.1,Meets Expectations,53,9,37,232,5.2,5.1,2,1,0
